hd,jcd,rno,lane,regno,racer_id,racer_name,p1_win
20240325,19,11,6,4950,4950,高岡 竜也,0.0
20240325,19,12,1,3961,3961,谷村 一哉,0.0
20240325,19,12,2,4298,4298,宮下 元胤,0.0
20240325,19,12,3,4529,4529,嶋 義信,0.0
20240325,19,12,4,4794,4794,和田 拓也,0.0
20240325,19,12,5,4824,4824,松井 洪弥,0.0
20240325,19,12,6,4948,4948,木場 悠介,0.0
20240325,19,1,1,3697,3697,勝野 竜司,0.0
20240325,19,1,2,3448,3448,高山 秀雄,0.0
20240325,19,1,3,4672,4672,守屋 大地,0.0
20240325,19,1,4,3711,3711,江本 真治,0.0
20240325,19,1,5,3630,3630,黒田 誠司,0.0
20240325,19,1,6,3878,3878,胡本 悟志,0.0
20240325,19,2,1,4970,4970,井町 泰,0.0
20240325,19,2,2,3970,3970,亀山 高雅,0.0
20240325,19,2,3,4432,4432,黄金井 力良,0.0
20240325,19,2,4,4393,4393,田中 孝明,0.0
20240325,19,2,5,3467,3467,森 弘行,0.0
20240325,19,2,6,3559,3559,水長 照雄,0.0
20240325,19,3,1,3998,3998,冨成 謙児,0.0
20240325,19,3,2,4041,4041,小林 基樹,0.0
20240325,19,3,3,4315,4315,山崎 昂介,0.0
20240325,19,3,4,4529,4529,嶋 義信,0.0
20240325,19,3,5,3352,3352,小川 晃司,0.0
20240325,19,3,6,3702,3702,貞兼 淳二,0.0
20240325,19,4,1,5043,5043,中村 日向,0.0
20240325,19,4,2,3989,3989,熊本 英一,0.0
20240325,19,4,3,3233,3233,小畑 実成,0.0
20240325,19,4,4,4067,4067,永井 源,0.0
20240325,19,4,5,4660,4660,宇田川 信一,0.0
20240325,19,4,6,4824,4824,松井 洪弥,0.0
20240325,19,5,1,4298,4298,宮下 元胤,0.0
20240325,19,5,2,5101,5101,表 健太,0.0
20240325,19,5,3,3613,3613,角谷 健吾,0.0
20240325,19,5,4,3448,3448,高山 秀雄,0.0
20240325,19,5,5,5263,5263,花田 凱成,0.0
20240325,19,5,6,4261,4261,岡 祐臣,0.0
20240325,19,6,1,4888,4888,金児 隆太,0.0
20240325,19,6,2,4950,4950,高岡 竜也,0.0
20240325,19,6,3,4948,4948,木場 悠介,0.0
20240325,19,6,4,4672,4672,守屋 大地,0.0
20240325,19,6,5,4970,4970,井町 泰,0.0
20240325,19,6,6,4155,4155,長野 壮志郎,0.0
20240325,19,7,1,4607,4607,鶴田 勇雄,0.0
20240325,19,7,2,3559,3559,水長 照雄,0.0
20240325,19,7,3,3630,3630,黒田 誠司,0.0
20240325,19,7,4,4171,4171,榎 幸司,0.0
20240325,19,7,5,4794,4794,和田 拓也,0.0
20240325,19,7,6,4041,4041,小林 基樹,0.0
20240325,19,8,1,4883,4883,岡部 大輝,0.0
20240325,19,8,2,3233,3233,小畑 実成,0.0
20240325,19,8,3,4393,4393,田中 孝明,0.0
20240325,19,8,4,3961,3961,谷村 一哉,0.0
20240325,19,8,5,4766,4766,石井 孝之,0.0
20240325,19,8,6,3352,3352,小川 晃司,0.0
20240325,19,9,1,4793,4793,金子 萌,0.0
20240325,19,9,2,4660,4660,宇田川 信一,0.0
20240325,19,9,3,4637,4637,中田 友也,0.0
20240325,19,9,4,5263,5263,花田 凱成,0.0
20240325,19,9,5,4526,4526,池田 雄祐,0.0
20240325,19,9,6,3574,3574,大神 康司,0.0
20240325,21,10,1,3995,3995,重野 哲之,0.0
20240325,21,10,2,4675,4675,井手 良太,0.0
20240325,21,10,3,4706,4706,三浦 洋次朗,0.0
20240325,21,10,4,4017,4017,向井 美鈴,0.0
20240325,21,10,5,3804,3804,中渡 修作,0.0
20240325,21,10,6,3024,3024,西島 義則,0.0
20240325,21,11,1,4505,4505,島田 賢人,0.0
20240325,21,11,2,4325,4325,新出 浩司,0.0
20240325,21,11,3,3662,3662,大庭 元明,0.0
20240325,21,11,4,4640,4640,山ノ内 雅人,0.0
20240325,21,11,5,4516,4516,野口 勝弘,0.0
20240325,21,11,6,4209,4209,藤田 竜弘,0.0
20240325,21,12,1,4786,4786,佐藤 博亮,0.0
20240325,21,12,2,4471,4471,新田 泰章,0.0
20240325,21,12,3,3532,3532,柴田 光,0.0
20240325,21,12,4,4973,4973,栗原 直也,0.0
20240325,21,12,5,3158,3158,島川 光男,0.0
20240325,21,12,6,3920,3920,正木 聖賢,0.0
20240325,21,1,1,4640,4640,山ノ内 雅人,0.0
20240325,21,1,2,3934,3934,鋤柄 貴俊,0.0
20240325,21,1,3,4764,4764,小池 礼乃,0.0
20240325,21,1,4,4669,4669,井上 茂,0.0
20240325,21,1,5,4633,4633,森 智也,0.0
20240325,21,1,6,3736,3736,岡本 猛,0.0
20240325,21,2,1,4910,4910,中村 泰平,0.0
20240325,21,2,2,4791,4791,黒澤 めぐみ,0.0
20240325,21,2,3,3670,3670,古澤 信二,0.0
20240325,21,2,4,4786,4786,佐藤 博亮,0.0
20240325,21,2,5,5177,5177,松井 貫太,0.0
20240325,21,2,6,3662,3662,大庭 元明,0.0
20240325,21,3,1,4579,4579,中嶋 健一郎,0.0
20240325,21,3,2,4697,4697,國弘 翔平,0.0
20240325,21,3,3,3024,3024,西島 義則,0.0
20240325,21,3,4,4325,4325,新出 浩司,0.0
20240325,21,3,5,3995,3995,重野 哲之,0.0
20240325,21,3,6,4973,4973,栗原 直也,0.0
20240325,21,4,1,4102,4102,益田 啓司,0.0
20240325,21,4,2,4358,4358,松本 庸平,0.0
20240325,21,4,3,4690,4690,高石 梨菜,0.0
20240325,21,4,4,4471,4471,新田 泰章,0.0
20240325,21,4,5,3652,3652,森下 勇,0.0
20240325,21,4,6,4675,4675,井手 良太,0.0
20240325,21,5,1,4516,4516,野口 勝弘,0.0
20240325,21,5,2,4693,4693,松下 誉士,0.0
20240325,21,5,3,4017,4017,向井 美鈴,0.0
20240325,21,5,4,3532,3532,柴田 光,0.0
20240325,21,5,5,4257,4257,古川 健,0.0
20240325,21,5,6,4474,4474,渡辺 崇,0.0
20240325,21,7,1,3670,3670,古澤 信二,0.0
20240325,21,7,2,4110,4110,小澤 和也,0.0
20240325,21,7,3,4697,4697,國弘 翔平,0.0
20240325,21,7,4,4764,4764,小池 礼乃,0.0
20240325,21,7,5,3981,3981,今坂 晃広,0.0
20240325,21,7,6,4314,4314,青木 幸太郎,0.0
20240325,21,8,1,3596,3596,河上 年昭,0.0
20240325,21,8,2,4910,4910,中村 泰平,0.0
20240325,21,8,3,5240,5240,高橋 龍治,0.0
20240325,21,8,4,3736,3736,岡本 猛,0.0
20240325,21,8,5,4102,4102,益田 啓司,0.0
20240325,21,8,6,4065,4065,金田 幸子,0.0
20240325,21,9,1,3158,3158,島川 光男,0.0
20240325,21,9,2,4942,4942,柴田 朋哉,0.0
20240325,21,9,3,4257,4257,古川 健,0.0
20240325,21,9,4,4690,4690,高石 梨菜,0.0
20240325,21,9,5,4579,4579,中嶋 健一郎,0.0
20240325,21,9,6,4572,4572,渡部 悟,0.0
20240326,3,12,1,4509,4509,平見 真彦,0.0
20240326,3,12,2,5018,5018,竹下 大樹,0.0
20240326,3,12,3,4068,4068,幸田 智裕,0.0
20240326,3,12,4,4543,4543,重木 輝彦,0.0
20240326,3,12,5,4652,4652,酒見 峻介,0.0
20240326,3,12,6,4792,4792,杉村 賢也,0.0
20240326,3,1,1,3812,3812,山崎 聖司,0.0
20240326,3,1,2,4023,4023,柴田 友和,0.0
20240326,3,1,3,4113,4113,木村 浩士,0.0
20240326,3,1,4,5300,5300,横田 海人,0.0
20240326,3,1,5,5290,5290,坂本 一真,0.0
20240326,3,1,6,4563,4563,齋藤 真之,0.0
20240326,3,2,1,4005,4005,瀬川 公則,0.0
20240326,3,2,2,5221,5221,竹間 隆晟,0.0
20240326,3,2,3,4728,4728,山口 亮,0.0
20240326,3,2,4,4161,4161,黒柳 浩孝,0.0
20240326,3,2,5,4995,4995,田邉 亮蔵,0.0
20240326,3,2,6,5137,5137,川原 涼,0.0
20240326,3,3,1,4835,4835,橋本 明,0.0
20240326,3,3,2,3303,3303,渡辺 豊,0.0
20240326,3,3,3,3436,3436,柏野 幸二,0.0
20240326,3,3,4,3869,3869,井芹 大志,0.0
20240326,3,3,5,4133,4133,高橋 正男,0.0
20240326,3,3,6,5210,5210,藤井 公人,0.0
20240326,3,4,1,4792,4792,杉村 賢也,0.0
20240326,3,4,2,3473,3473,石川 真二,0.0
20240326,3,4,3,3516,3516,吉原 聖人,0.0
20240326,3,4,4,5238,5238,笹木 香吾,0.0
20240326,3,4,5,4379,4379,桑島 和宏,0.0
20240326,3,4,6,4822,4822,百武 翔,0.0
20240326,3,5,1,4113,4113,木村 浩士,0.0
20240326,3,5,2,4652,4652,酒見 峻介,0.0
20240326,3,5,3,5234,5234,塚越 海斗,0.0
20240326,3,5,4,4610,4610,佐藤 大佑,0.0
20240326,3,5,5,4601,4601,森野 正弘,0.0
20240326,3,5,6,5290,5290,坂本 一真,0.0
20240326,3,6,1,4728,4728,山口 亮,0.0
20240326,3,6,2,4976,4976,金山 立樹,0.0
20240326,3,6,3,4967,4967,中村 魁生,0.0
20240326,3,6,4,4068,4068,幸田 智裕,0.0
20240326,3,6,5,4023,4023,柴田 友和,0.0
20240326,3,6,6,4509,4509,平見 真彦,0.0
20240326,3,7,1,4679,4679,植田 太一,0.0
20240326,3,7,2,4563,4563,齋藤 真之,0.0
20240326,3,7,3,4543,4543,重木 輝彦,0.0
20240326,3,7,4,3812,3812,山崎 聖司,0.0
20240326,3,7,5,5018,5018,竹下 大樹,0.0
20240326,3,7,6,4769,4769,馬場 剛,0.0
20240326,3,8,1,3436,3436,柏野 幸二,0.0
20240326,3,8,2,4581,4581,吉村 誠,0.0
20240326,3,8,3,3869,3869,井芹 大志,0.0
20240326,3,8,4,4644,4644,山田 亮太,0.0
20240326,3,8,5,5300,5300,横田 海人,0.0
20240326,3,8,6,5238,5238,笹木 香吾,0.0
20240326,4,10,1,5217,5217,藤原 碧生,0.0
20240326,4,10,2,5111,5111,三村 岳人,0.0
20240326,4,10,3,5089,5089,前田 翔,0.0
20240326,4,10,4,5226,5226,藤田 俊祐,0.0
20240326,4,10,5,5082,5082,一色 凌雅,0.0
20240326,4,10,6,5046,5046,松山 裕基,0.0
20240326,4,11,1,4985,4985,井本 昌也,0.0
20240326,4,11,2,5051,5051,松本 純平,0.0
20240326,4,11,3,5039,5039,倉田 茂将,0.0
20240326,4,11,4,5075,5075,中島 秀治,0.0
20240326,4,11,5,5077,5077,滝沢 崚,0.0
20240326,4,11,6,5298,5298,水谷 理人,0.0
20240326,4,12,1,4847,4847,佐藤 隆太郎,0.0
20240326,4,12,2,5267,5267,石本 裕武,0.0
20240326,4,12,3,5179,5179,藤本 元輝,0.0
20240326,4,12,4,5197,5197,中野 仁照,0.0
20240326,4,12,5,5232,5232,樅山 拓馬,0.0
20240326,4,12,6,5037,5037,田頭 虎親,0.0
20240326,4,1,1,5229,5229,吉川 晴人,0.0
20240326,4,1,2,5112,5112,砂長 知輝,0.0
20240326,4,1,3,5219,5219,森口 和紀,0.0
20240326,4,1,4,5274,5274,城間 盛渚,0.0
20240326,4,1,5,5130,5130,上野 拓馬,0.0
20240326,4,1,6,5103,5103,芝田 京介,0.0
20240326,4,2,1,5039,5039,倉田 茂将,0.0
20240326,4,2,2,5225,5225,斎藤 凜,0.0
20240326,4,2,3,5226,5226,藤田 俊祐,0.0
20240326,4,2,4,5278,5278,田中 駿兵,0.0
20240326,4,2,5,5211,5211,高井 駿弥,0.0
20240326,4,2,6,5139,5139,大場 恒季,0.0
20240326,4,3,1,5223,5223,森清 友翔,0.0
20240326,4,3,2,5037,5037,田頭 虎親,0.0
20240326,4,3,3,5046,5046,松山 裕基,0.0
20240326,4,3,4,5175,5175,島崎 丈一朗,0.0
20240326,4,3,5,5023,5023,久永 祥平,0.0
20240326,4,3,6,4980,4980,佐々木 完太,0.0
20240326,4,4,1,5106,5106,山崎 祥,0.0
20240326,4,4,2,5028,5028,原田 才一郎,0.0
20240326,4,4,3,5256,5256,中山 翔太,0.0
20240326,4,4,4,5051,5051,松本 純平,0.0
20240326,4,4,5,5127,5127,沼田 大都,0.0
20240326,4,4,6,5111,5111,三村 岳人,0.0
20240326,4,5,1,5089,5089,前田 翔,0.0
20240326,4,5,2,5232,5232,樅山 拓馬,0.0
20240326,4,5,3,5228,5228,若林 樹蘭,0.0
20240326,4,5,4,5289,5289,佃 來紀,0.0
20240326,4,5,5,5229,5229,吉川 晴人,0.0
20240326,4,5,6,5041,5041,荒牧 凪沙,0.0
20240326,4,6,1,5075,5075,中島 秀治,0.0
20240326,4,6,2,5133,5133,堀越 雄貴,0.0
20240326,4,6,3,5103,5103,芝田 京介,0.0
20240326,4,6,4,5217,5217,藤原 碧生,0.0
20240326,4,6,5,4847,4847,佐藤 隆太郎,0.0
20240326,4,6,6,5211,5211,高井 駿弥,0.0
20240326,4,7,1,5219,5219,森口 和紀,0.0
20240326,4,7,2,5016,5016,宮田 龍馬,0.0
20240326,4,7,3,5223,5223,森清 友翔,0.0
20240326,4,7,4,5179,5179,藤本 元輝,0.0
20240326,4,7,5,4985,4985,井本 昌也,0.0
20240326,4,7,6,5225,5225,斎藤 凜,0.0
20240326,4,8,1,5136,5136,濱野 斗馬,0.0
20240326,4,8,2,5256,5256,中山 翔太,0.0
20240326,4,8,3,5175,5175,島崎 丈一朗,0.0
20240326,4,8,4,5267,5267,石本 裕武,0.0
20240326,4,8,5,5274,5274,城間 盛渚,0.0
20240326,4,8,6,5196,5196,鰐部 太空海,0.0
20240326,4,9,1,5166,5166,仲道 大輔,0.0
20240326,4,9,2,5135,5135,仲 航太,0.0
20240326,4,9,3,5023,5023,久永 祥平,0.0
20240326,4,9,4,5249,5249,三木 晴斗,0.0
20240326,4,9,5,5112,5112,砂長 知輝,0.0
20240326,4,9,6,5028,5028,原田 才一郎,0.0
20240326,8,10,1,4608,4608,荒井 翔伍,0.0
20240326,8,10,2,4006,4006,小野 勇作,0.0
20240326,8,10,3,4228,4228,吉田 慎二郎,0.0
20240326,8,10,4,4406,4406,幸野 史明,0.0
20240326,8,10,5,5323,5323,香川 陽太,0.0
20240326,8,10,6,3687,3687,花田 和明,0.0
20240326,8,11,1,3717,3717,立間 充宏,0.0
20240326,8,11,2,5125,5125,高井 雄基,0.0
20240326,8,11,3,4233,4233,亀山 雅幸,0.0
20240326,8,11,4,3432,3432,宮迫 暢彦,0.0
20240326,8,11,5,4470,4470,平田 健之佑,0.0
20240326,8,11,6,4711,4711,前出 達吉,0.0
20240326,8,12,1,3813,3813,佐藤 大介,0.0
20240326,8,12,2,3422,3422,服部 幸男,0.0
20240326,8,12,3,3908,3908,重成 一人,0.0
20240326,8,12,4,3909,3909,佐々木 康幸,0.0
20240326,8,12,5,4460,4460,後藤 翔之,0.0
20240326,8,12,6,4295,4295,小坂 尚哉,0.0
20240326,8,1,1,3432,3432,宮迫 暢彦,0.0
20240326,8,1,2,4894,4894,原村 拓也,0.0
20240326,8,1,3,3463,3463,乙津 康志,0.0
20240326,8,1,4,3687,3687,花田 和明,0.0
20240326,8,1,5,3745,3745,橋本 年光,0.0
20240326,8,1,6,5313,5313,鈴木 唯央,0.0
20240326,8,3,1,4006,4006,小野 勇作,0.0
20240326,8,3,2,4022,4022,待鳥 雄紀,0.0
20240326,8,3,3,4295,4295,小坂 尚哉,0.0
20240326,8,3,4,4711,4711,前出 達吉,0.0
20240326,8,3,5,4511,4511,中岡 健人,0.0
20240326,8,3,6,5331,5331,佐藤 永梧,0.0
20240326,8,4,1,4460,4460,後藤 翔之,0.0
20240326,8,4,2,3896,3896,上田 洋平,0.0
20240326,8,4,3,3226,3226,浦田 信義,0.0
20240326,8,4,4,4228,4228,吉田 慎二郎,0.0
20240326,8,4,5,5125,5125,高井 雄基,0.0
20240326,8,4,6,4027,4027,松江 秀徳,0.0
20240326,8,5,1,3909,3909,佐々木 康幸,0.0
20240326,8,5,2,4406,4406,幸野 史明,0.0
20240326,8,5,3,4139,4139,丹下 健,0.0
20240326,8,5,4,3717,3717,立間 充宏,0.0
20240326,8,5,5,5313,5313,鈴木 唯央,0.0
20240326,8,5,6,3350,3350,藤本 佳史,0.0
20240326,8,6,1,4470,4470,平田 健之佑,0.0
20240326,8,6,2,3463,3463,乙津 康志,0.0
20240326,8,6,3,3637,3637,齋藤 和政,0.0
20240326,8,6,4,4905,4905,土井 祥伍,0.0
20240326,8,6,5,5073,5073,上原 健次郎,0.0
20240326,8,6,6,3908,3908,重成 一人,0.0
20240326,8,7,1,3681,3681,山谷 央,0.0
20240326,8,7,2,3176,3176,長谷川 巌,0.0
20240326,8,7,3,3872,3872,岡田 憲行,0.0
20240326,8,7,4,3712,3712,淺香 文武,0.0
20240326,8,7,5,5331,5331,佐藤 永梧,0.0
20240326,8,7,6,3422,3422,服部 幸男,0.0
20240326,8,9,1,3745,3745,橋本 年光,0.0
20240326,8,9,2,3226,3226,浦田 信義,0.0
20240326,8,9,3,4511,4511,中岡 健人,0.0
20240326,8,9,4,3350,3350,藤本 佳史,0.0
20240326,8,9,5,4345,4345,西舘 健,0.0
20240326,8,9,6,4370,4370,山口 達也,0.0
20240326,9,11,1,4964,4964,土屋 南,0.0
20240326,9,11,2,3188,3188,日高 逸子,0.0
20240326,9,11,3,4900,4900,中田 夕貴,0.0
20240326,9,11,4,5045,5045,平川 香織,0.0
20240326,9,11,5,4499,4499,滝川 真由子,0.0
20240326,9,11,6,4014,4014,片岡 恵里,0.0
20240326,9,1,1,4289,4289,落合 直子,0.0
20240326,9,1,2,4014,4014,片岡 恵里,0.0
20240326,9,1,3,4844,4844,村上 奈穂,0.0
20240326,9,1,4,4974,4974,安井 瑞紀,0.0
20240326,9,1,5,5192,5192,中尾 優香,0.0
20240326,9,1,6,5297,5297,南 彩寧,0.0
20240326,9,2,1,3280,3280,垣内 清美,0.0
20240326,9,2,2,5182,5182,宮崎 安奈,0.0
20240326,9,2,3,5030,5030,金子 千穂,0.0
20240326,9,2,4,4984,4984,森下 愛梨,0.0
20240326,9,2,5,5277,5277,井上 未都,0.0
20240326,9,2,6,5045,5045,平川 香織,0.0
20240326,9,3,1,4730,4730,土屋 実沙希,0.0
20240326,9,3,2,4183,4183,宇野 弥生,0.0
20240326,9,3,3,4680,4680,後藤 美翼,0.0
20240326,9,3,4,4964,4964,土屋 南,0.0
20240326,9,3,5,5184,5184,飯塚 響,0.0
20240326,9,3,6,5335,5335,森 陽多,0.0
20240326,9,4,1,4244,4244,鈴木 成美,0.0
20240326,9,4,2,5194,5194,大久保 佑香,0.0
20240326,9,4,3,5227,5227,川原 愛未,0.0
20240326,9,4,4,4447,4447,深川 麻奈美,0.0
20240326,9,4,5,5317,5317,長尾 萌加,0.0
20240326,9,4,6,4804,4804,高田 ひかる,0.0
20240326,9,5,1,4123,4123,細川 裕子,0.0
20240326,9,5,2,4317,4317,木村 紗友希,0.0
20240326,9,5,3,5254,5254,羽田 妃希,0.0
20240326,9,5,4,5165,5165,小林 愛実,0.0
20240326,9,5,5,5204,5204,宇恵 有香,0.0
20240326,9,5,6,4900,4900,中田 夕貴,0.0
20240326,9,6,1,5192,5192,中尾 優香,0.0
20240326,9,6,2,4385,4385,鈴木 祐美子,0.0
20240326,9,6,3,4499,4499,滝川 真由子,0.0
20240326,9,6,4,5277,5277,井上 未都,0.0
20240326,9,6,5,4546,4546,浜田 亜理沙,0.0
20240326,9,6,6,4536,4536,喜井 つかさ,0.0
20240326,9,7,1,4773,4773,中川 りな,0.0
20240326,9,7,2,4927,4927,関野 文,0.0
20240326,9,7,3,4891,4891,寺島 美里,0.0
20240326,9,7,4,4680,4680,後藤 美翼,0.0
20240326,9,7,5,5297,5297,南 彩寧,0.0
20240326,9,7,6,3188,3188,日高 逸子,0.0
20240326,11,10,1,4288,4288,永田 啓二,0.0
20240326,11,10,2,4441,4441,末永 由楽,0.0
20240326,11,10,3,3606,3606,川北 浩貴,0.0
20240326,11,10,4,4568,4568,廣瀬 真也,0.0
20240326,11,10,5,4514,4514,上條 嘉嗣,0.0
20240326,11,10,6,4424,4424,松尾 昂明,0.0
20240326,11,11,1,4914,4914,吉田 裕平,0.0
20240326,11,11,2,3251,3251,平石 和男,0.0
20240326,11,11,3,5068,5068,前田 滉,0.0
20240326,11,11,4,4649,4649,和田 操拓,0.0
20240326,11,11,5,4099,4099,吉永 則雄,0.0
20240326,11,11,6,4587,4587,木田 峰由季,0.0
20240326,11,12,1,4352,4352,下條 雄太郎,0.0
20240326,11,12,2,4270,4270,岸本 雄貴,0.0
20240326,11,12,3,4705,4705,吉川 勇作,0.0
20240326,11,12,4,3654,3654,武田 光史,0.0
20240326,11,12,5,4960,4960,黒野 元基,0.0
20240326,11,12,6,3873,3873,別府 昌樹,0.0
20240326,11,1,1,4099,4099,吉永 則雄,0.0
20240326,11,1,2,4895,4895,門間 雄大,0.0
20240326,11,1,3,5020,5020,宮村 勇哉,0.0
20240326,11,1,4,4674,4674,池田 剛規,0.0
20240326,11,1,5,4866,4866,橋本 英一,0.0
20240326,11,1,6,5321,5321,一色 颯輝,0.0
20240326,11,2,1,4857,4857,加藤 翔馬,0.0
20240326,11,2,2,4424,4424,松尾 昂明,0.0
20240326,11,2,3,5066,5066,鈴木 孝明,0.0
20240326,11,2,4,3582,3582,吉川 昭男,0.0
20240326,11,2,5,3430,3430,角浜 修,0.0
20240326,11,2,6,4394,4394,永嶋 裕一,0.0
20240326,11,3,1,4270,4270,岸本 雄貴,0.0
20240326,11,3,2,4375,4375,照屋 厚仁,0.0
20240326,11,3,3,4232,4232,笠 雅雄,0.0
20240326,11,3,4,4288,4288,永田 啓二,0.0
20240326,11,3,5,4649,4649,和田 操拓,0.0
20240326,11,3,6,3857,3857,阿波 勝哉,0.0
20240326,11,5,1,3654,3654,武田 光史,0.0
20240326,11,5,2,3606,3606,川北 浩貴,0.0
20240326,11,5,3,4062,4062,後藤 陽介,0.0
20240326,11,5,4,5068,5068,前田 滉,0.0
20240326,11,5,5,4648,4648,木村 亮太,0.0
20240326,11,5,6,5321,5321,一色 颯輝,0.0
20240326,11,6,1,4514,4514,上條 嘉嗣,0.0
20240326,11,6,2,3873,3873,別府 昌樹,0.0
20240326,11,6,3,4394,4394,永嶋 裕一,0.0
20240326,11,6,4,4587,4587,木田 峰由季,0.0
20240326,11,6,5,4895,4895,門間 雄大,0.0
20240326,11,6,6,4219,4219,本岡 勝利,0.0
20240326,11,7,1,4876,4876,梅木 敬太,0.0
20240326,11,7,2,4960,4960,黒野 元基,0.0
20240326,11,7,3,4866,4866,橋本 英一,0.0
20240326,11,7,4,5066,5066,鈴木 孝明,0.0
20240326,11,7,5,4914,4914,吉田 裕平,0.0
20240326,11,7,6,4232,4232,笠 雅雄,0.0
20240326,11,8,1,4202,4202,浮田 圭浩,0.0
20240326,11,8,2,4575,4575,戸塚 邦好,0.0
20240326,11,8,3,4857,4857,加藤 翔馬,0.0
20240326,11,8,4,4352,4352,下條 雄太郎,0.0
20240326,11,8,5,3787,3787,天野 誠,0.0
20240326,11,8,6,4674,4674,池田 剛規,0.0
20240326,11,9,1,4062,4062,後藤 陽介,0.0
20240326,11,9,2,3582,3582,吉川 昭男,0.0
20240326,11,9,3,4754,4754,松尾 充,0.0
20240326,11,9,4,4375,4375,照屋 厚仁,0.0
20240326,11,9,5,4079,4079,出畑 孝典,0.0
20240326,11,9,6,5020,5020,宮村 勇哉,0.0
20240326,12,10,1,4350,4350,篠崎 元志,0.0
20240326,12,10,2,4168,4168,石野 貴之,0.0
20240326,12,10,3,4061,4061,萩原 秀人,0.0
20240326,12,10,4,4397,4397,西村 拓也,0.0
20240326,12,10,5,4851,4851,関 浩哉,0.0
20240326,12,10,6,4787,4787,椎名 豊,0.0
20240326,12,11,1,3415,3415,松井 繁,0.0
20240326,12,11,2,4497,4497,桑原 悠,0.0
20240326,12,11,3,4238,4238,毒島 誠,0.0
20240326,12,11,4,4477,4477,篠崎 仁志,0.0
20240326,12,11,5,3942,3942,寺田 祥,0.0
20240326,12,11,6,4762,4762,藤原 啓史朗,0.0
20240326,12,12,1,4686,4686,丸野 一樹,0.0
20240326,12,12,2,4344,4344,新田 雄史,0.0
20240326,12,12,3,3556,3556,田中 信一郎,0.0
20240326,12,12,4,4573,4573,佐藤 翼,0.0
20240326,12,12,5,4074,4074,柳沢 一,0.0
20240326,12,12,6,4522,4522,古澤 光紀,0.0
20240326,12,1,1,4388,4388,是澤 孝宏,0.0
20240326,12,1,2,3635,3635,石田 政吾,0.0
20240326,12,1,3,4908,4908,上田 龍星,0.0
20240326,12,1,4,4939,4939,宮之原 輝紀,0.0
20240326,12,1,5,4477,4477,篠崎 仁志,0.0
20240326,12,1,6,3499,3499,市川 哲也,0.0
20240326,12,2,1,4074,4074,柳沢 一,0.0
20240326,12,2,2,4848,4848,仲谷 颯仁,0.0
20240326,12,2,3,4397,4397,西村 拓也,0.0
20240326,12,2,4,4427,4427,秦 英悟,0.0
20240326,12,2,5,4643,4643,近江 翔吾,0.0
20240326,12,2,6,4266,4266,長田 頼宗,0.0
20240326,12,3,1,4290,4290,稲田 浩二,0.0
20240326,12,3,2,4061,4061,萩原 秀人,0.0
20240326,12,3,3,4042,4042,丸岡 正典,0.0
20240326,12,3,4,4686,4686,丸野 一樹,0.0
20240326,12,3,5,5042,5042,畑田 汰一,0.0
20240326,12,3,6,4760,4760,山崎 郡,0.0
20240326,12,4,1,4278,4278,藤岡 俊介,0.0
20240326,12,4,2,4762,4762,藤原 啓史朗,0.0
20240326,12,4,3,4095,4095,福来 剛,0.0
20240326,12,4,4,4715,4715,村上 遼,0.0
20240326,12,4,5,3874,3874,山本 寛久,0.0
20240326,12,4,6,3556,3556,田中 信一郎,0.0
20240326,12,6,1,4851,4851,関 浩哉,0.0
20240326,12,6,2,4719,4719,上條 暢嵩,0.0
20240326,12,6,3,4266,4266,長田 頼宗,0.0
20240326,12,6,4,4522,4522,古澤 光紀,0.0
20240326,12,6,5,4798,4798,浜先 真範,0.0
20240326,12,6,6,3942,3942,寺田 祥,0.0
20240326,12,7,1,4939,4939,宮之原 輝紀,0.0
20240326,12,7,2,4760,4760,山崎 郡,0.0
20240326,12,7,3,4497,4497,桑原 悠,0.0
20240326,12,7,4,4586,4586,磯部 誠,0.0
20240326,12,7,5,4344,4344,新田 雄史,0.0
20240326,12,7,6,3983,3983,須藤 博倫,0.0
20240326,12,8,1,3897,3897,白井 英治,0.0
20240326,12,8,2,4013,4013,中島 孝平,0.0
20240326,12,8,3,5042,5042,畑田 汰一,0.0
20240326,12,8,4,4908,4908,上田 龍星,0.0
20240326,12,8,5,4278,4278,藤岡 俊介,0.0
20240326,12,8,6,4573,4573,佐藤 翼,0.0
20240326,12,9,1,3960,3960,菊地 孝平,0.0
20240326,12,9,2,4311,4311,岡村 仁,0.0
20240326,12,9,3,4342,4342,谷野 錬志,0.0
20240326,12,9,4,3635,3635,石田 政吾,0.0
20240326,12,9,5,4848,4848,仲谷 颯仁,0.0
20240326,12,9,6,4024,4024,井口 佳典,0.0
20240326,17,10,1,3859,3859,多羅尾 達之,0.0
20240326,17,10,2,4462,4462,夏山 亮平,0.0
20240326,17,10,3,3987,3987,後藤 正宗,0.0
20240326,17,10,4,3685,3685,荒井 輝年,0.0
20240326,17,10,5,4214,4214,林 祐介,0.0
20240326,17,10,6,3442,3442,宮武 英司,0.0
20240326,17,11,1,3828,3828,明石 正之,0.0
20240326,17,11,2,3655,3655,本橋 克洋,0.0
20240326,17,11,3,3837,3837,秋山 広一,0.0
20240326,17,11,4,4073,4073,大橋 純一郎,0.0
20240326,17,11,5,3663,3663,木山 和幸,0.0
20240326,17,11,6,4009,4009,小林 一樹,0.0
20240326,17,12,1,3159,3159,江口 晃生,0.0
